video_uid,video_id,true_label,split,sync_score
FAKE__id00325,id00325,1,train,0.5010964274406433
FAKE__id00328,id00328,1,train,0.5013003945350647
FAKE__id00330,id00330,1,val,0.5010645985603333
FAKE__id00332,id00332,1,train,0.5013859272003174
FAKE__id00345,id00345,1,train,0.5011319518089294
FAKE__id00350,id00350,1,train,0.5011672377586365
FAKE__id00358,id00358,1,train,0.501207709312439
FAKE__id00363,id00363,1,train,0.5012884140014648
FAKE__id00365,id00365,1,train,0.5012425780296326
FAKE__id00366,id00366,1,train,0.5011526942253113
FAKE__id00368,id00368,1,train,0.5011093616485596
FAKE__id00373,id00373,1,train,0.5013930201530457
FAKE__id00374,id00374,1,val,0.5011594295501709
FAKE__id00379,id00379,1,train,0.5012332201004028
FAKE__id00381,id00381,1,train,0.5011694431304932
FAKE__id00383,id00383,1,train,0.5011283755302429
FAKE__id00385,id00385,1,train,0.5011420845985413
FAKE__id00391,id00391,1,train,0.5011259317398071
FAKE__id00398,id00398,1,train,0.5011530518531799
FAKE__id00414,id00414,1,train,0.5011659860610962
FAKE__id00415,id00415,1,train,0.5011328458786011
FAKE__id00417,id00417,1,train,0.5011569261550903
FAKE__id00418,id00418,1,train,0.5010544061660767
FAKE__id00430,id00430,1,train,0.5011391043663025
FAKE__id00431,id00431,1,train,0.5013088583946228
FAKE__id00434,id00434,1,train,0.5010436773300171
FAKE__id00458,id00458,1,train,0.5011810064315796
FAKE__id00460,id00460,1,val,0.5012043714523315
FAKE__id00461,id00461,1,train,0.5010912418365479
FAKE__id00462,id00462,1,train,0.5011558532714844
FAKE__id00476,id00476,1,val,0.5012182593345642
FAKE__id00478,id00478,1,train,0.5011739134788513
FAKE__id00484,id00484,1,val,0.5012212991714478
FAKE__id00488,id00488,1,val,0.5012620687484741
FAKE__id00491,id00491,1,train,0.5013948082923889
FAKE__id00496,id00496,1,train,0.5011702179908752
FAKE__id00498,id00498,1,val,0.5011385679244995
FAKE__id00518,id00518,1,train,0.5013757348060608
FAKE__id00520,id00520,1,val,0.501136064529419
FAKE__id00529,id00529,1,train,0.5011504888534546
FAKE__id00535,id00535,1,train,0.5011488795280457
FAKE__id00548,id00548,1,train,0.5011797547340393
FAKE__id00554,id00554,1,val,0.5011714100837708
FAKE__id00555,id00555,1,train,0.5010783076286316
FAKE__id00559,id00559,1,train,0.5012791156768799
FAKE__id00560,id00560,1,train,0.501304566860199
FAKE__id00566,id00566,1,train,0.501166045665741
FAKE__id00569,id00569,1,train,0.5011519193649292
FAKE__id00575,id00575,1,train,0.5011852979660034
FAKE__id00577,id00577,1,train,0.5010861158370972
FAKE__id00579,id00579,1,train,0.5010122656822205
FAKE__id00581,id00581,1,val,0.5012860298156738
FAKE__id00582,id00582,1,val,0.5011551976203918
FAKE__id00589,id00589,1,train,0.5012792348861694
FAKE__id00591,id00591,1,train,0.5013031959533691
FAKE__id00592,id00592,1,train,0.501051664352417
FAKE__id00594,id00594,1,train,0.5011520385742188
FAKE__id00616,id00616,1,train,0.5011264681816101
FAKE__id00618,id00618,1,train,0.5011905431747437
FAKE__id00680,id00680,1,train,0.5012022852897644
FAKE__id00685,id00685,1,train,0.5012295842170715
FAKE__id00694,id00694,1,train,0.5009637475013733
FAKE__id00696,id00696,1,train,0.5012722015380859
FAKE__id00701,id00701,1,train,0.5012651085853577
FAKE__id00708,id00708,1,train,0.5010485649108887
FAKE__id00709,id00709,1,train,0.5012169480323792
FAKE__id00732,id00732,1,train,0.5011054873466492
FAKE__id00735,id00735,1,train,0.501146137714386
FAKE__id00740,id00740,1,train,0.5012351870536804
FAKE__id00745,id00745,1,train,0.5011544823646545
FAKE__id00747,id00747,1,train,0.5011710524559021
FAKE__id00752,id00752,1,train,0.501244306564331
FAKE__id00761,id00761,1,train,0.5012593865394592
FAKE__id00773,id00773,1,train,0.5012385845184326
FAKE__id00775,id00775,1,train,0.5011980533599854
FAKE__id00777,id00777,1,train,0.5010770559310913
FAKE__id00806,id00806,1,train,0.501140832901001
FAKE__id00816,id00816,1,train,0.5011712908744812
FAKE__id00826,id00826,1,train,0.5011616349220276
FAKE__id00829,id00829,1,train,0.5011419653892517
FAKE__id00841,id00841,1,train,0.5011554956436157
FAKE__id00842,id00842,1,train,0.5011612772941589
FAKE__id00848,id00848,1,train,0.5011190176010132
FAKE__id00857,id00857,1,train,0.5010733008384705
FAKE__id00860,id00860,1,val,0.5012538433074951
FAKE__id00863,id00863,1,train,0.5012346506118774
FAKE__id00897,id00897,1,train,0.5014188885688782
FAKE__id00909,id00909,1,train,0.5011951327323914
FAKE__id00919,id00919,1,val,0.5012459754943848
FAKE__id00935,id00935,1,val,0.5014155507087708
FAKE__id00943,id00943,1,train,0.501153290271759
FAKE__id00944,id00944,1,train,0.5010995864868164
FAKE__id00945,id00945,1,train,0.5011549592018127
FAKE__id00946,id00946,1,train,0.5012409687042236
FAKE__id00963,id00963,1,train,0.5011168122291565
FAKE__id00971,id00971,1,train,0.5010433197021484
FAKE__id00981,id00981,1,train,0.5011551380157471
FAKE__id00990,id00990,1,val,0.501230001449585
FAKE__id00999,id00999,1,train,0.5011436343193054
FAKE__id01001,id01001,1,train,0.5013722777366638
FAKE__id01002,id01002,1,val,0.5013736486434937
FAKE__id01004,id01004,1,val,0.5012184381484985
FAKE__id01005,id01005,1,train,0.501134991645813
FAKE__id01018,id01018,1,train,0.501224935054779
FAKE__id01026,id01026,1,train,0.5011311769485474
FAKE__id01035,id01035,1,val,0.5012395977973938
FAKE__id01036,id01036,1,train,0.5011106133460999
FAKE__id01042,id01042,1,train,0.5010192394256592
FAKE__id01044,id01044,1,train,0.501119077205658
FAKE__id01048,id01048,1,train,0.5010516047477722
FAKE__id01051,id01051,1,train,0.5012556910514832
FAKE__id01052,id01052,1,train,0.5012317299842834
FAKE__id01058,id01058,1,train,0.5013518333435059
FAKE__id01075,id01075,1,train,0.501105546951294
FAKE__id01076,id01076,1,val,0.5012896656990051
FAKE__id01091,id01091,1,val,0.5011705160140991
FAKE__id01096,id01096,1,val,0.5012275576591492
FAKE__id01098,id01098,1,train,0.5011577606201172
FAKE__id01099,id01099,1,train,0.501168429851532
FAKE__id01102,id01102,1,train,0.5012699961662292
FAKE__id01123,id01123,1,train,0.5010984539985657
FAKE__id01124,id01124,1,train,0.501251757144928
FAKE__id01126,id01126,1,train,0.5011218786239624
FAKE__id01156,id01156,1,train,0.5011140704154968
FAKE__id01157,id01157,1,train,0.5013028979301453
FAKE__id01163,id01163,1,train,0.5012936592102051
FAKE__id01168,id01168,1,train,0.5011083483695984
FAKE__id01170,id01170,1,val,0.5011820793151855
FAKE__id01172,id01172,1,val,0.5012123584747314
FAKE__id01178,id01178,1,train,0.5012177228927612
FAKE__id01182,id01182,1,train,0.501093864440918
FAKE__id01192,id01192,1,train,0.5010653734207153
FAKE__id01201,id01201,1,val,0.5012102723121643
FAKE__id01204,id01204,1,train,0.5012728571891785
FAKE__id01210,id01210,1,train,0.5011803507804871
FAKE__id01211,id01211,1,train,0.5011847615242004
FAKE__id01212,id01212,1,train,0.501226007938385
FAKE__id01216,id01216,1,train,0.5012353658676147
FAKE__id01217,id01217,1,train,0.5011395812034607
FAKE__id01223,id01223,1,train,0.5010193586349487
FAKE__id01225,id01225,1,train,0.5012756586074829
FAKE__id01227,id01227,1,train,0.5012592077255249
FAKE__id01231,id01231,1,train,0.5011436343193054
FAKE__id01236,id01236,1,train,0.5011327266693115
FAKE__id01238,id01238,1,train,0.5012317895889282
FAKE__id01239,id01239,1,train,0.5011072754859924
FAKE__id01245,id01245,1,train,0.501157820224762
FAKE__id01248,id01248,1,train,0.5012544989585876
FAKE__id01451,id01451,1,train,0.5010377764701843
FAKE__id01452,id01452,1,train,0.501105785369873
FAKE__id01528,id01528,1,train,0.5009851455688477
FAKE__id01530,id01530,1,val,0.5013228058815002
FAKE__id01532,id01532,1,train,0.5011714100837708
FAKE__id01544,id01544,1,val,0.5012063384056091
FAKE__id01589,id01589,1,train,0.5011546611785889
FAKE__id01597,id01597,1,train,0.5011141896247864
FAKE__id01598,id01598,1,train,0.5012059211730957
FAKE__id01610,id01610,1,train,0.5010156035423279
FAKE__id01637,id01637,1,train,0.5012294054031372
FAKE__id01661,id01661,1,train,0.501150906085968
FAKE__id01683,id01683,1,train,0.501125693321228
FAKE__id01691,id01691,1,train,0.5010988116264343
FAKE__id01779,id01779,1,val,0.5011292099952698
FAKE__id01783,id01783,1,train,0.5012277960777283
FAKE__id01835,id01835,1,train,0.5011420249938965
FAKE__id01838,id01838,1,train,0.5012043118476868
FAKE__id01856,id01856,1,train,0.5013359785079956
FAKE__id01907,id01907,1,train,0.5010913014411926
FAKE__id01920,id01920,1,train,0.5011557936668396
FAKE__id01933,id01933,1,train,0.5012012720108032
FAKE__id01972,id01972,1,train,0.5011489987373352
FAKE__id02005,id02005,1,train,0.501162052154541
FAKE__id02040,id02040,1,train,0.501099169254303
FAKE__id02051,id02051,1,train,0.5012343525886536
FAKE__id02071,id02071,1,train,0.5010966658592224
FAKE__id02089,id02089,1,train,0.5012072324752808
FAKE__id02268,id02268,1,train,0.5012186169624329
FAKE__id02296,id02296,1,val,0.50126713514328
FAKE__id02310,id02310,1,train,0.5012026429176331
FAKE__id02316,id02316,1,train,0.5010969638824463
FAKE__id02332,id02332,1,train,0.5010015964508057
FAKE__id02342,id02342,1,train,0.5012280344963074
FAKE__id02365,id02365,1,val,0.5013216733932495
FAKE__id02464,id02464,1,train,0.5012009143829346
FAKE__id02466,id02466,1,val,0.5010411143302917
FAKE__id02493,id02493,1,train,0.5012112259864807
FAKE__id02494,id02494,1,train,0.5011394023895264
FAKE__id02508,id02508,1,train,0.50121009349823
FAKE__id02553,id02553,1,val,0.5010785460472107
FAKE__id02561,id02561,1,train,0.5011017322540283
FAKE__id02567,id02567,1,train,0.5012229681015015
FAKE__id02586,id02586,1,train,0.5013658404350281
FAKE__id02587,id02587,1,val,0.5011588335037231
FAKE__id02617,id02617,1,val,0.5010920166969299
FAKE__id02619,id02619,1,train,0.501131534576416
FAKE__id02721,id02721,1,train,0.5011448264122009
FAKE__id02808,id02808,1,train,0.501132607460022
FAKE__id02824,id02824,1,train,0.5010800361633301
FAKE__id02838,id02838,1,train,0.5011414885520935
FAKE__id02948,id02948,1,val,0.5011892318725586
FAKE__id03028,id03028,1,train,0.5010923743247986
FAKE__id03103,id03103,1,train,0.5011796355247498
FAKE__id03168,id03168,1,train,0.501126766204834
FAKE__id03180,id03180,1,val,0.5011997818946838
FAKE__id03205,id03205,1,train,0.5011622309684753
FAKE__id03211,id03211,1,train,0.5012443661689758
FAKE__id03344,id03344,1,train,0.5011805295944214
FAKE__id03371,id03371,1,train,0.5011670589447021
FAKE__id03379,id03379,1,train,0.5012000203132629
FAKE__id03525,id03525,1,train,0.5011301040649414
FAKE__id03559,id03559,1,train,0.5012727379798889
FAKE__id03569,id03569,1,train,0.5011889338493347
FAKE__id03589,id03589,1,val,0.5010989904403687
FAKE__id03599,id03599,1,train,0.5012113451957703
FAKE__id03605,id03605,1,train,0.5013461709022522
FAKE__id03620,id03620,1,val,0.5011475682258606
FAKE__id03649,id03649,1,train,0.5011944770812988
FAKE__id03651,id03651,1,train,0.5011696815490723
FAKE__id03656,id03656,1,train,0.5011295080184937
FAKE__id03658,id03658,1,train,0.5011315941810608
FAKE__id03668,id03668,1,val,0.5011165142059326
FAKE__id03678,id03678,1,train,0.5011036992073059
FAKE__id03696,id03696,1,train,0.5012937188148499
FAKE__id03707,id03707,1,train,0.5012413859367371
FAKE__id03713,id03713,1,train,0.5014162063598633
FAKE__id03716,id03716,1,train,0.5010971426963806
FAKE__id03747,id03747,1,train,0.5010430216789246
FAKE__id03757,id03757,1,train,0.5011245608329773
FAKE__id03816,id03816,1,train,0.5011873841285706
FAKE__id03844,id03844,1,train,0.5011784434318542
FAKE__id03858,id03858,1,train,0.5010980367660522
FAKE__id03889,id03889,1,train,0.5012173652648926
FAKE__id03897,id03897,1,train,0.5011451840400696
FAKE__id03940,id03940,1,train,0.5011914968490601
FAKE__id03941,id03941,1,train,0.5011719465255737
FAKE__id03945,id03945,1,train,0.5011266469955444
FAKE__id03965,id03965,1,train,0.5012098550796509
FAKE__id03985,id03985,1,val,0.5011000037193298
FAKE__id04034,id04034,1,train,0.5011110305786133
FAKE__id04055,id04055,1,train,0.5011480450630188
FAKE__id04066,id04066,1,train,0.5011709928512573
FAKE__id04070,id04070,1,train,0.5011125802993774
FAKE__id04073,id04073,1,train,0.5010390281677246
FAKE__id04216,id04216,1,train,0.5011897087097168
FAKE__id04219,id04219,1,train,0.5012746453285217
FAKE__id04221,id04221,1,train,0.5011312365531921
FAKE__id04222,id04222,1,train,0.5011836290359497
FAKE__id04374,id04374,1,train,0.5010256171226501
FAKE__id04376,id04376,1,train,0.5011402368545532
FAKE__id04414,id04414,1,val,0.5012009143829346
FAKE__id04437,id04437,1,train,0.5011242032051086
FAKE__id04490,id04490,1,train,0.5012443661689758
FAKE__id04526,id04526,1,train,0.5011812448501587
FAKE__id04529,id04529,1,train,0.5011186003684998
FAKE__id04530,id04530,1,train,0.5010936260223389
FAKE__id04537,id04537,1,train,0.5011615753173828
FAKE__id04540,id04540,1,train,0.5011147260665894
FAKE__id04547,id04547,1,train,0.5011293292045593
FAKE__id04554,id04554,1,val,0.5013502240180969
FAKE__id04560,id04560,1,train,0.5011807084083557
FAKE__id04561,id04561,1,val,0.5011393427848816
FAKE__id04562,id04562,1,train,0.5011499524116516
FAKE__id04564,id04564,1,train,0.5012072920799255
FAKE__id04599,id04599,1,train,0.5010911822319031
FAKE__id04601,id04601,1,train,0.5011389851570129
FAKE__id04687,id04687,1,val,0.501253604888916
FAKE__id04691,id04691,1,train,0.501220703125
FAKE__id04701,id04701,1,train,0.5013038516044617
FAKE__id04705,id04705,1,train,0.5011155605316162
FAKE__id04726,id04726,1,train,0.5011934638023376
FAKE__id04727,id04727,1,train,0.5012321472167969
FAKE__id04736,id04736,1,val,0.5010644197463989
FAKE__id04820,id04820,1,val,0.5012009739875793
FAKE__id04884,id04884,1,train,0.5010254979133606
FAKE__id04927,id04927,1,train,0.5011427998542786
FAKE__id04928,id04928,1,val,0.5012490153312683
FAKE__id05106,id05106,1,train,0.5011335611343384
FAKE__id05231,id05231,1,train,0.5011575818061829
FAKE__id05235,id05235,1,train,0.501240611076355
FAKE__id05252,id05252,1,train,0.5010920166969299
FAKE__id05332,id05332,1,train,0.5011088252067566
FAKE__id05383,id05383,1,train,0.5011153817176819
FAKE__id05435,id05435,1,train,0.5010892152786255
FAKE__id05478,id05478,1,train,0.5012218356132507
FAKE__id05576,id05576,1,train,0.5010958313941956
FAKE__id05620,id05620,1,train,0.5011147260665894
FAKE__id05631,id05631,1,train,0.5013015270233154
FAKE__id05743,id05743,1,train,0.5012556314468384
FAKE__id05844,id05844,1,train,0.5010861158370972
FAKE__id05845,id05845,1,train,0.5012400150299072
FAKE__id05920,id05920,1,train,0.5012246966362
FAKE__id05931,id05931,1,train,0.5011948347091675
FAKE__id06054,id06054,1,val,0.5011633038520813
FAKE__id06060,id06060,1,train,0.5012082457542419
FAKE__id06061,id06061,1,train,0.5012155175209045
FAKE__id06065,id06065,1,train,0.5012033581733704
FAKE__id06066,id06066,1,train,0.5011236667633057
FAKE__id06158,id06158,1,train,0.5011292695999146
FAKE__id06232,id06232,1,train,0.5011550188064575
FAKE__id06254,id06254,1,train,0.5012268424034119
FAKE__id06268,id06268,1,train,0.5011815428733826
FAKE__id06269,id06269,1,train,0.5012266039848328
FAKE__id06334,id06334,1,train,0.5010976791381836
FAKE__id06354,id06354,1,train,0.5011554956436157
FAKE__id06355,id06355,1,train,0.501044511795044
FAKE__id06388,id06388,1,train,0.5011126399040222
FAKE__id06427,id06427,1,train,0.5012962222099304
FAKE__id06437,id06437,1,train,0.501143217086792
FAKE__id06438,id06438,1,train,0.5011879801750183
FAKE__id06439,id06439,1,train,0.501183807849884
FAKE__id06443,id06443,1,train,0.5012903213500977
FAKE__id06445,id06445,1,val,0.501181423664093
FAKE__id06462,id06462,1,train,0.5013453960418701
FAKE__id06467,id06467,1,train,0.5010572671890259
FAKE__id06470,id06470,1,train,0.5011696219444275
FAKE__id06591,id06591,1,val,0.5012535452842712
FAKE__id06594,id06594,1,train,0.5012008547782898
FAKE__id06752,id06752,1,train,0.501164972782135
FAKE__id06753,id06753,1,train,0.5011897087097168
FAKE__id06776,id06776,1,val,0.5012268424034119
FAKE__id07008,id07008,1,train,0.5011735558509827
FAKE__id07039,id07039,1,val,0.5011510848999023
FAKE__id07049,id07049,1,train,0.5011768341064453
FAKE__id07051,id07051,1,val,0.501083493232727
FAKE__id07058,id07058,1,train,0.501107394695282
FAKE__id07078,id07078,1,train,0.5012180805206299
FAKE__id07102,id07102,1,train,0.5012085437774658
FAKE__id07108,id07108,1,train,0.5010495185852051
FAKE__id07136,id07136,1,train,0.5011260509490967
FAKE__id07161,id07161,1,train,0.5010609030723572
FAKE__id07163,id07163,1,train,0.5012497305870056
FAKE__id07165,id07165,1,val,0.5012456774711609
FAKE__id07179,id07179,1,val,0.5012465715408325
FAKE__id07182,id07182,1,train,0.5011811256408691
FAKE__id07194,id07194,1,train,0.5010605454444885
FAKE__id07195,id07195,1,train,0.5011894106864929
FAKE__id07200,id07200,1,train,0.5012274384498596
FAKE__id07210,id07210,1,train,0.5010149478912354
FAKE__id07233,id07233,1,train,0.5011458396911621
FAKE__id07236,id07236,1,train,0.5011248588562012
FAKE__id07338,id07338,1,train,0.5013175010681152
FAKE__id07383,id07383,1,train,0.5012187361717224
FAKE__id07463,id07463,1,train,0.5011974573135376
FAKE__id07686,id07686,1,train,0.5012075304985046
FAKE__id07689,id07689,1,train,0.5012022256851196
FAKE__id07739,id07739,1,train,0.5011345744132996
FAKE__id07768,id07768,1,train,0.501232385635376
FAKE__id07799,id07799,1,train,0.5012468099594116
FAKE__id07901,id07901,1,train,0.5012164115905762
FAKE__id08299,id08299,1,val,0.5012457966804504
FAKE__id08313,id08313,1,train,0.5012556910514832
FAKE__id08314,id08314,1,train,0.501258373260498
FAKE__id08397,id08397,1,train,0.5013223886489868
FAKE__id08402,id08402,1,train,0.5011623501777649
FAKE__id08613,id08613,1,train,0.5013335943222046
FAKE__id08652,id08652,1,train,0.5011983513832092
FAKE__id09053,id09053,1,train,0.5011099576950073
FAKE__id09116,id09116,1,train,0.5011181831359863
FAKE__id09143,id09143,1,train,0.5010814666748047
FAKE__id09171,id09171,1,train,0.5011467337608337
FAKE__id09174,id09174,1,train,0.5013616681098938
FAKE__id09175,id09175,1,val,0.5013627409934998
FAKE__id09181,id09181,1,train,0.5011590123176575
